calculo,C. FísICO,C. BiológICO,MecanICO,Servicio social,Literario,Persuasivo,ArtístICO,Musical,valor_amai_normalizado,CARRERA_ACTUAL
0.34,0.459835,0.499505,0.339505,0.640165,0.639505,0.459835,0.620495,0.740495,0.356667,LLE
0.36,0.48,0.5,0.36,0.62,0.68,0.52,0.66,0.7,0.38,LLE
0.32048,0.538082,0.401918,0.35952,0.580959,0.758561,0.618561,0.478561,0.72,0.38,LLE
0.339869,0.499869,0.479214,0.399738,0.7,0.74,0.480262,0.659738,0.76,0.58,LLE
0.66729,0.596947,0.63458,0.64729,0.658816,0.40542,0.535763,0.496947,0.793894,0.35,ISC
0.734792,0.894792,0.703125,0.818958,0.737917,0.621042,0.52625,0.783125,0.778958,0.583333,ISC
0.92,0.52,0.38,0.82,0.52,0.32,0.5,0.4,0.58,0.353333,ICO
0.314201,0.396803,0.528402,0.357398,0.662602,0.708402,0.511598,0.66,0.828402,0.64,LLE
0.56,0.68,0.7,0.76,0.68,0.54,0.7,0.66,0.7,0.38,ISC
0.44,0.48,0.38,0.42,0.68,0.76,0.6,0.6,0.92,0.793333,LLE
0.4,0.46,0.46,0.44,0.46,0.44,0.5,0.46,0.54,0.43,LIA
0.36,0.5,0.43192,0.334614,0.737307,0.72808,0.694614,0.470773,0.66808,0.403333,LLE
0.393969,0.533969,0.473969,0.353969,0.8,0.666031,0.593969,0.529047,0.726031,0.45,LLE
0.91813,0.686522,0.556739,0.476739,0.783261,0.522783,0.847913,0.595348,0.598609,0.59,LIA
0.373847,0.466769,0.406461,0.406769,0.719692,0.773231,0.560308,0.586769,0.827385,0.433333,LLE
0.647066,0.701956,0.6,0.798423,0.785489,0.567445,0.836467,0.643912,0.76,0.433333,LIA
0.950491,0.535246,0.425737,0.855246,0.415246,0.42,0.444754,0.384754,0.6,0.596667,ICO
0.873904,0.867808,0.842032,0.764064,0.808128,0.69016,0.61016,0.937968,0.90984,0.45,ISC
0.28,0.4,0.44,0.4,0.58,0.66,0.58,0.52,0.68,0.43,LLE
0.486262,0.561682,0.501682,0.526262,0.495421,0.521682,0.546262,0.518318,0.510841,0.74,LIA
0.5,0.48,0.58,0.5,0.64,0.46,0.52,0.7,0.64,0.45,LIA
0.577254,0.746271,0.602746,0.737254,0.72,0.468237,0.510983,0.564712,0.662746,0.646667,ISC
0.76,0.46,0.48,0.76,0.4,0.4,0.44,0.46,0.58,0.473333,ICO
0.589783,0.668174,0.805696,0.742043,0.650217,0.63387,0.751826,0.670217,0.70613,0.403333,LIA
0.34,0.5,0.34,0.3,0.66,0.66,0.66,0.6,0.62,0.523333,LLE
0.6,0.56,0.48,0.66,0.54,0.36,0.36,0.36,0.6,0.243333,ICO
0.698392,0.464598,0.370804,0.8,0.278392,0.332412,0.415402,0.435402,0.535402,0.503333,ICO
0.352803,0.732575,0.811893,0.526742,0.752348,0.660227,0.678863,0.88606,0.952803,0.476667,LLE
0.339293,0.459469,0.499823,0.339823,0.64,0.639469,0.460177,0.62,0.740531,0.636667,LLE
0.491025,0.671025,0.66759,0.681385,0.76759,0.58964,0.638615,0.588975,0.766205,0.596667,LIA
0.3,0.54,0.46,0.42,0.64,0.78,0.58,0.56,0.64,0.44,LLE
0.716699,0.724952,0.732476,0.886603,0.9,0.76,0.612476,0.72,0.847524,0.456667,ISC
